zone,forecaster,lead,bin,n,p_mean,o_freq
nbs,damped_persistence,6,4,10,0.4513414072963641,0.4
nbs,damped_persistence,6,5,12,0.5370653164001501,0.4166666666666667
nbs,damped_persistence,6,6,9,0.6422109083405947,0.3333333333333333
nbs,damped_persistence,6,7,2,0.743567119721659,1.0
nbs,damped_persistence,6,8,1,0.8179611650485437,0.0
nbs,damped_persistence,6,9,7,0.9837845183642662,0.42857142857142855
nbs,persistence,6,0,66,0.07031318457745109,0.045454545454545456
nbs,persistence,6,1,36,0.14509700687318416,0.19444444444444445
nbs,persistence,6,2,29,0.22876143965763054,0.20689655172413793
nbs,persistence,6,3,53,0.3507550613471002,0.22641509433962265
nbs,persistence,6,4,21,0.4618295517266929,0.38095238095238093
nbs,persistence,6,5,22,0.5406022257418356,0.4090909090909091
nbs,persistence,6,6,7,0.6528766881416871,0.42857142857142855
nbs,persistence,6,7,5,0.726478473957652,0.4
nbs,persistence,6,8,4,0.8321865111921816,0.5
nbs,persistence,6,9,47,0.9729140896519471,0.425531914893617
nbs,pnt_persistence,6,0,140,0.0826788494883953,0.12857142857142856
nbs,pnt_persistence,6,1,43,0.12530485725008528,0.2558139534883721
nbs,pnt_persistence,6,2,6,0.23338990977030702,0.3333333333333333
nbs,pnt_persistence,6,3,8,0.3606542408514943,0.375
nbs,pnt_persistence,6,4,8,0.4426947175092208,0.375
nbs,pnt_persistence,6,5,11,0.5460731657990228,0.45454545454545453
nbs,pnt_persistence,6,6,7,0.6477902906223848,0.5714285714285714
nbs,pnt_persistence,6,7,9,0.7553834089296362,0.0
nbs,pnt_persistence,6,8,5,0.8462002536076912,0.6
nbs,pnt_persistence,6,9,53,0.9678262665412654,0.4339622641509434
sebs,climatology,1,0,136,0.09362399006908127,0.29411764705882354
sebs,climatology,1,1,155,0.10656718741899421,0.18064516129032257
sebs,climatology,1,2,1,0.23412698412698413,1.0
sebs,climatology,1,4,1,0.45,0.0
sebs,climatology,1,5,1,0.5936254980079682,1.0
sebs,climatology,1,7,1,0.7154811715481172,0.0
sebs,damped_persistence,1,0,214,0.06442401013392236,0.06074766355140187
sebs,damped_persistence,1,1,16,0.12441396889927979,0.4375
sebs,damped_persistence,1,2,3,0.24561853832442068,0.6666666666666666
sebs,damped_persistence,1,4,1,0.4639175257731959,0.0
sebs,damped_persistence,1,5,2,0.5372124678610222,0.0
sebs,damped_persistence,1,6,3,0.6367703564764025,0.3333333333333333
sebs,damped_persistence,1,7,3,0.755329845754091,0.6666666666666666
sebs,damped_persistence,1,8,2,0.8673934108527133,1.0
sebs,damped_persistence,1,9,51,0.9785120807725273,0.8431372549019608
sebs,persistence,1,0,208,0.050624080979629706,0.04807692307692308
sebs,persistence,1,1,11,0.12769961178845188,0.45454545454545453
sebs,persistence,1,2,4,0.23767472940175388,0.0
sebs,persistence,1,3,3,0.36327080740621986,0.3333333333333333
sebs,persistence,1,5,3,0.5633088872342311,0.6666666666666666
sebs,persistence,1,6,2,0.6732637286571297,1.0
sebs,persistence,1,7,1,0.7695167286245354,1.0
sebs,persistence,1,8,2,0.8833781512605042,0.5
sebs,persistence,1,9,61,0.9752760508552094,0.7868852459016393
sebs,pnt_persistence,1,0,207,0.04670117094898794,0.05314009661835749
sebs,pnt_persistence,1,1,14,0.12724163128648777,0.35714285714285715
sebs,pnt_persistence,1,2,1,0.20502092050209206,0.0
sebs,pnt_persistence,1,3,1,0.3817097415506958,0.0
sebs,pnt_persistence,1,6,2,0.6650398092753362,0.0
sebs,pnt_persistence,1,7,1,0.7319391634980988,0.0
sebs,pnt_persistence,1,8,6,0.8580830617993386,0.6666666666666666
sebs,pnt_persistence,1,9,63,0.9756994718908212,0.7936507936507936
sebs,climatology,2,0,146,0.09355277947492176,0.2534246575342466
sebs,climatology,2,1,145,0.10641622519309614,0.21379310344827587
sebs,climatology,2,4,2,0.44078991596638656,0.5
sebs,climatology,2,5,1,0.5943775100401606,1.0
sebs,damped_persistence,2,0,204,0.07976958253069252,0.12745098039215685
sebs,damped_persistence,2,1,32,0.12187286963383376,0.125
sebs,damped_persistence,2,2,6,0.22690243221935147,0.6666666666666666
sebs,damped_persistence,2,3,4,0.3766735854165768,0.75
sebs,damped_persistence,2,4,1,0.45588235294117646,1.0
sebs,damped_persistence,2,5,2,0.577275590551181,1.0
sebs,damped_persistence,2,6,3,0.6633342147796194,0.0
sebs,damped_persistence,2,7,1,0.7038461538461539,1.0
sebs,damped_persistence,2,8,4,0.8517610996739746,0.75
sebs,damped_persistence,2,9,37,0.9787847346831287,0.7027027027027027
sebs,persistence,2,0,198,0.0665994708040781,0.07575757575757576
sebs,persistence,2,1,18,0.11849296330351573,0.3888888888888889
sebs,persistence,2,2,7,0.2531764992591582,0.42857142857142855
sebs,persistence,2,3,1,0.31906614785992216,1.0
sebs,persistence,2,4,2,0.48017306916196606,0.0
sebs,persistence,2,5,1,0.5123809523809524,0.0
sebs,persistence,2,6,1,0.6237623762376238,1.0
sebs,persistence,2,7,2,0.7623414816577704,1.0
sebs,persistence,2,8,4,0.8701119992692767,0.25
sebs,persistence,2,9,60,0.9679500685287138,0.6666666666666666
sebs,pnt_persistence,2,0,206,0.061961626826805165,0.10194174757281553
sebs,pnt_persistence,2,1,15,0.1256263642927022,0.26666666666666666
sebs,pnt_persistence,2,7,2,0.7849216162171238,0.0
sebs,pnt_persistence,2,8,11,0.872775013107669,0.45454545454545453
sebs,pnt_persistence,2,9,60,0.9705426977079284,0.6666666666666666
sebs,climatology,3,0,172,0.09249573786473235,0.2441860465116279
sebs,climatology,3,1,119,0.10614594951138383,0.226890756302521
sebs,climatology,3,4,1,0.4314516129032258,1.0
sebs,climatology,3,7,1,0.7004048582995951,1.0
sebs,damped_persistence,3,0,182,0.08350450153267741,0.15384615384615385
sebs,damped_persistence,3,1,68,0.11757629797769888,0.20588235294117646
sebs,damped_persistence,3,2,2,0.2805020062529271,0.0
sebs,damped_persistence,3,3,3,0.36695488103818596,0.6666666666666666
sebs,damped_persistence,3,4,1,0.42338709677419356,1.0
sebs,damped_persistence,3,5,1,0.5495495495495496,1.0
sebs,damped_persistence,3,6,3,0.6832053471550443,0.3333333333333333
sebs,damped_persistence,3,7,3,0.7323449295930705,0.6666666666666666
sebs,damped_persistence,3,8,3,0.8639981088891439,1.0
sebs,damped_persistence,3,9,27,0.9827213424275569,0.7037037037037037
sebs,persistence,3,0,189,0.07143620752516865,0.1111111111111111
sebs,persistence,3,1,24,0.13596954877354941,0.125
sebs,persistence,3,2,4,0.23820461699523005,0.25
sebs,persistence,3,3,3,0.3230619243785038,0.3333333333333333
sebs,persistence,3,4,3,0.4295876015460243,0.6666666666666666
sebs,persistence,3,5,1,0.5306122448979592,1.0
sebs,persistence,3,6,4,0.65120140368361,0.5
sebs,persistence,3,8,8,0.855126793272118,0.5
sebs,persistence,3,9,57,0.9690091091826503,0.631578947368421
sebs,pnt_persistence,3,0,197,0.07012063502946549,0.1116751269035533
sebs,pnt_persistence,3,1,20,0.13033210985532576,0.15
sebs,pnt_persistence,3,4,1,0.4785992217898833,1.0
sebs,pnt_persistence,3,5,1,0.5885286783042394,1.0
sebs,pnt_persistence,3,7,2,0.7744278278112864,1.0
sebs,pnt_persistence,3,8,11,0.8601291157088795,0.36363636363636365
sebs,pnt_persistence,3,9,61,0.9670815432389409,0.6229508196721312
sebs,climatology,6,0,156,0.09295798056927147,0.24358974358974358
sebs,climatology,6,1,132,0.10648838911187716,0.23484848484848486
sebs,climatology,6,4,1,0.4297520661157025,1.0
sebs,climatology,6,6,1,0.6887966804979253,1.0
sebs,damped_persistence,6,0,181,0.0900085476158607,0.1878453038674033
sebs,damped_persistence,6,1,83,0.1162275403877259,0.27710843373493976
sebs,damped_persistence,6,2,1,0.21882951653944022,1.0
sebs,damped_persistence,6,3,1,0.32265446224256294,1.0
sebs,damped_persistence,6,4,1,0.4297520661157025,1.0
sebs,damped_persistence,6,5,1,0.5190156599552572,0.0
sebs,damped_persistence,6,6,2,0.6779879871166179,1.0
sebs,damped_persistence,6,7,1,0.7008928571428571,0.0
sebs,damped_persistence,6,8,1,0.852803738317757,0.0
sebs,damped_persistence,6,9,18,0.9774507518782207,0.5
sebs,persistence,6,0,189,0.07420645503523968,0.10582010582010581
sebs,persistence,6,1,15,0.14145127105034971,0.2
sebs,persistence,6,2,6,0.2573938395919366,0.3333333333333333
sebs,persistence,6,3,6,0.3398558351608681,0.5
sebs,persistence,6,4,2,0.43688869748301273,1.0
sebs,persistence,6,5,4,0.5689248037778389,0.75
sebs,persistence,6,6,2,0.6380297175378744,0.0
sebs,persistence,6,7,3,0.7482666853830722,0.6666666666666666
sebs,persistence,6,8,4,0.8613188272583745,0.5
sebs,persistence,6,9,59,0.9674333164500134,0.576271186440678
sebs,pnt_persistence,6,0,189,0.07057701708445349,0.1111111111111111
sebs,pnt_persistence,6,1,14,0.12757814185390348,0.2857142857142857
sebs,pnt_persistence,6,2,3,0.2476022265438863,0.3333333333333333
sebs,pnt_persistence,6,3,3,0.3595037990684217,0.3333333333333333
sebs,pnt_persistence,6,4,1,0.4181360201511335,0.0
sebs,pnt_persistence,6,5,3,0.5344814366062657,0.6666666666666666
sebs,pnt_persistence,6,6,1,0.6775510204081633,1.0
sebs,pnt_persistence,6,8,11,0.8685201924173156,0.2727272727272727
sebs,pnt_persistence,6,9,65,0.966111432278994,0.5846153846153846
wgoa,climatology,1,0,144,0.09420120937872552,0.2361111111111111
wgoa,climatology,1,1,151,0.10854721761307576,0.17218543046357615
wgoa,damped_persistence,1,0,229,0.056852734049814654,0.048034934497816595
wgoa,damped_persistence,1,1,11,0.13522786584836397,0.36363636363636365
wgoa,damped_persistence,1,2,3,0.23851925458402165,0.3333333333333333
wgoa,damped_persistence,1,3,1,0.36764705882352944,1.0
wgoa,damped_persistence,1,5,2,0.5325906858393987,0.0
wgoa,damped_persistence,1,6,2,0.6490469685704241,1.0
wgoa,damped_persistence,1,8,5,0.8643358823490346,0.6
wgoa,damped_persistence,1,9,42,0.9838615816215194,0.9047619047619048
wgoa,persistence,1,0,226,0.04640025151154069,0.048672566371681415
wgoa,persistence,1,1,8,0.12998567249243428,0.125
wgoa,persistence,1,2,1,0.292,1.0
wgoa,persistence,1,6,1,0.6222222222222222,1.0
wgoa,persistence,1,7,3,0.7488643765113817,0.3333333333333333
wgoa,persistence,1,8,6,0.8672939742023189,0.3333333333333333
wgoa,persistence,1,9,50,0.9774652594791817,0.86
wgoa,pnt_persistence,1,0,223,0.04190799645484542,0.04484304932735426
wgoa,pnt_persistence,1,1,11,0.1232553596309189,0.18181818181818182
wgoa,pnt_persistence,1,8,6,0.8683622657995523,0.5
wgoa,pnt_persistence,1,9,55,0.973607053971244,0.8181818181818182
wgoa,climatology,2,0,132,0.09419802227937114,0.21212121212121213
wgoa,climatology,2,1,162,0.108097422141822,0.19753086419753085
wgoa,damped_persistence,2,0,223,0.07215168663549515,0.07623318385650224
wgoa,damped_persistence,2,1,23,0.12701140500819508,0.391304347826087
wgoa,damped_persistence,2,2,4,0.25416360884046607,0.75
wgoa,damped_persistence,2,3,3,0.35698924582747926,0.3333333333333333
wgoa,damped_persistence,2,4,2,0.40480477776777407,0.0
wgoa,damped_persistence,2,5,1,0.5627240143369175,1.0
wgoa,damped_persistence,2,6,1,0.648854961832061,1.0
wgoa,damped_persistence,2,7,2,0.7387885643356223,1.0
wgoa,damped_persistence,2,8,1,0.84,1.0
wgoa,damped_persistence,2,9,34,0.9712425155731509,0.7352941176470589
wgoa,persistence,2,0,217,0.05935351224673472,0.06451612903225806
wgoa,persistence,2,1,14,0.14206650314329453,0.2857142857142857
wgoa,persistence,2,2,1,0.2756183745583039,0.0
wgoa,persistence,2,3,1,0.3346456692913386,0.0
wgoa,persistence,2,4,1,0.46096654275092935,1.0
wgoa,persistence,2,5,1,0.5807291666666666,1.0
wgoa,persistence,2,6,1,0.6335616438356164,0.0
wgoa,persistence,2,7,4,0.7461909281194615,1.0
wgoa,persistence,2,8,5,0.8704736985466252,0.4
wgoa,persistence,2,9,49,0.9675674129271016,0.6938775510204082
wgoa,pnt_persistence,2,0,214,0.05461974759916663,0.07009345794392523
wgoa,pnt_persistence,2,1,14,0.12851576245811844,0.07142857142857142
wgoa,pnt_persistence,2,2,1,0.265625,1.0
wgoa,pnt_persistence,2,3,1,0.37037037037037035,1.0
wgoa,pnt_persistence,2,5,1,0.5018587360594795,1.0
wgoa,pnt_persistence,2,7,3,0.7591950651326026,0.3333333333333333
wgoa,pnt_persistence,2,8,6,0.862093456335959,0.5
wgoa,pnt_persistence,2,9,54,0.9680122969823967,0.6851851851851852
wgoa,climatology,3,0,124,0.09411005364392648,0.20161290322580644
wgoa,climatology,3,1,169,0.10792363894950503,0.20710059171597633
wgoa,damped_persistence,3,0,182,0.0831181101322545,0.1043956043956044
wgoa,damped_persistence,3,1,76,0.1189902136252231,0.2236842105263158
wgoa,damped_persistence,3,2,3,0.24350608617516253,1.0
wgoa,damped_persistence,3,4,2,0.4472213476070529,0.5
wgoa,damped_persistence,3,5,2,0.5223470223470223,0.5
wgoa,damped_persistence,3,7,1,0.7184684684684685,0.0
wgoa,damped_persistence,3,8,2,0.8652211697702764,1.0
wgoa,damped_persistence,3,9,25,0.9675717723305896,0.68
wgoa,persistence,3,0,197,0.07069686101922515,0.08121827411167512
wgoa,persistence,3,1,27,0.12630682001108207,0.2222222222222222
wgoa,persistence,3,2,3,0.2729403994944088,0.0
wgoa,persistence,3,3,1,0.3539518900343643,0.0
wgoa,persistence,3,4,7,0.45065563397841923,0.5714285714285714
wgoa,persistence,3,5,2,0.5201371322060977,0.5
wgoa,persistence,3,6,1,0.6961538461538461,0.0
wgoa,persistence,3,7,1,0.7112860892388452,0.0
wgoa,persistence,3,8,7,0.8492597573998564,0.42857142857142855
wgoa,persistence,3,9,47,0.965491969676656,0.6382978723404256
wgoa,pnt_persistence,3,0,208,0.06909427795678869,0.08173076923076923
wgoa,pnt_persistence,3,1,16,0.13922346557183599,0.3125
wgoa,pnt_persistence,3,2,1,0.22509225092250923,0.0
wgoa,pnt_persistence,3,3,1,0.3539518900343643,0.0
wgoa,pnt_persistence,3,4,2,0.4625585353220368,1.0
wgoa,pnt_persistence,3,5,1,0.5771144278606966,0.0
wgoa,pnt_persistence,3,7,2,0.7678571428571428,0.5
wgoa,pnt_persistence,3,8,11,0.8514378275397271,0.2727272727272727
wgoa,pnt_persistence,3,9,51,0.9673283162723454,0.6274509803921569
wgoa,climatology,6,0,109,0.09435078972184496,0.21100917431192662
wgoa,climatology,6,1,181,0.10833264165633949,0.19889502762430938
wgoa,damped_persistence,6,0,136,0.09182229713275802,0.13970588235294118
wgoa,damped_persistence,6,1,138,0.1170102578113716,0.2463768115942029
wgoa,damped_persistence,6,2,3,0.2745678988570383,0.3333333333333333
wgoa,damped_persistence,6,3,3,0.35251810443240333,0.3333333333333333
wgoa,damped_persistence,6,4,1,0.4449877750611247,1.0
wgoa,damped_persistence,6,5,1,0.5523465703971119,0.0
wgoa,damped_persistence,6,6,1,0.618925831202046,0.0
wgoa,damped_persistence,6,7,1,0.7932816537467701,1.0
wgoa,damped_persistence,6,8,3,0.8574741148059116,0.3333333333333333
wgoa,damped_persistence,6,9,3,0.9728794006974409,0.3333333333333333
wgoa,persistence,6,0,188,0.07756265454675682,0.10106382978723404
wgoa,persistence,6,1,36,0.13871211335949407,0.3888888888888889
wgoa,persistence,6,2,4,0.2394199651872286,0.25
wgoa,persistence,6,3,2,0.3725525291828794,0.0
wgoa,persistence,6,4,1,0.4336917562724014,0.0
wgoa,persistence,6,5,1,0.5868055555555556,0.0
wgoa,persistence,6,6,3,0.6744167421586776,1.0
wgoa,persistence,6,7,1,0.7696335078534031,1.0
wgoa,persistence,6,8,8,0.8651795901616495,0.25
wgoa,persistence,6,9,46,0.9635264075511468,0.41304347826086957
wgoa,pnt_persistence,6,0,193,0.07222674342358963,0.10880829015544041
wgoa,pnt_persistence,6,1,25,0.14029586346903347,0.4
wgoa,pnt_persistence,6,2,2,0.21779441284710604,0.0
wgoa,pnt_persistence,6,4,3,0.44440751684659113,0.3333333333333333
wgoa,pnt_persistence,6,7,6,0.7420301206222115,0.16666666666666666
wgoa,pnt_persistence,6,8,7,0.8548503763717452,0.5714285714285714
wgoa,pnt_persistence,6,9,54,0.9626577184602932,0.4074074074074074
