zone,forecaster,lead,stratum,n,brier,reliability,resolution,uncertainty,base_rate,bss_clim,bss_pers,sedi_climrate,sedi_p50,auc
ai_west,climatology,1,pre2014,144,0.11086856694966711,0.0030347825392584757,0.0018841645765000968,0.109375,0.125,0.0,0.18875191024031934,-0.0,-0.0,0.34259259259259256
ai_west,damped_persistence,1,pre2014,144,0.11673663243060066,0.030657417248034207,0.023070828231813077,0.109375,0.125,-0.05292812599983887,0.14581406912839034,0.4266162974952458,0.4123295415885327,0.7907848324514992
ai_west,persistence,1,pre2014,144,0.13666419477488095,0.04319561579162676,0.012868208180708182,0.109375,0.125,-0.23266854199463705,0.0,0.4998480617798132,0.4266162974952458,0.7832892416225751
ai_west,pnt_persistence,1,pre2014,144,0.13729306660214907,0.04966300332449685,0.018903853914447134,0.109375,0.125,-0.2383407703328424,-0.0046015844040498965,0.5257437519042325,0.4480952376295395,0.7839506172839507
ai_west,climatology,1,post2014,151,0.37532155153285185,0.12789317067542103,0.0010099433599450292,0.24814701109600457,0.45695364238410596,0.0,-0.5331822069020964,-0.0,-0.0,0.5145811240721103
ai_west,damped_persistence,1,post2014,151,0.23887874370315887,0.05930975930432709,0.06365122931391447,0.24814701109600457,0.45695364238410596,0.3635357662581499,0.02418436149741854,0.5498251277012985,0.5335873470387884,0.8110639802050195
ai_west,persistence,1,post2014,151,0.24479905248262418,0.06640130252981521,0.06662513082071561,0.24814701109600457,0.45695364238410596,0.347761801892698,0.0,0.5585945100820576,0.5585945100820576,0.8107104984093318
ai_west,pnt_persistence,1,post2014,151,0.24233151886134233,0.060894609057350634,0.06545140157920298,0.24814701109600457,0.45695364238410596,0.35433625414891456,0.01007983321935857,0.591947854111274,0.591947854111274,0.8057617532697066
ai_west,climatology,2,all,294,0.24713858772313455,0.03911386038746592,0.00010221256606997966,0.20835068721366098,0.29591836734693877,0.0,0.0969861132009644,-0.0,-0.0,0.5133821977899938
ai_west,damped_persistence,2,all,294,0.2349846852436927,0.05257199303840021,0.026778490228554636,0.20835068721366098,0.29591836734693877,0.04917848965398175,0.14139497229031261,0.2461436309884244,0.29065279397960114,0.6699150424787607
ai_west,persistence,2,all,294,0.27368193483621905,0.08887120435840593,0.021807914580662776,0.20835068721366098,0.29591836734693877,-0.10740268186213231,0.0,0.31098592320600366,0.3016454064350983,0.6975401188294741
ai_west,pnt_persistence,2,all,294,0.2821154515915958,0.09555843840056547,0.020534684163527463,0.20835068721366098,0.29591836734693877,-0.14152732760472553,-0.0308150289876592,0.35243147710897765,0.3441433887217469,0.7044255649952802
ai_west,climatology,2,pre2014,143,0.11181581823050955,0.0029698355944482303,0.0016636378312085778,0.1100298303095506,0.1258741258741259,0.0,0.3856513876267922,-0.0,-0.0,0.3042222222222222
ai_west,damped_persistence,2,pre2014,143,0.13224615148088886,0.03335908508146077,0.01150191277710817,0.1100298303095506,0.1258741258741259,-0.18271415953207937,0.27340119725732226,0.015807384471882846,0.0555546673627585,0.5624444444444444
ai_west,persistence,2,pre2014,143,0.18200711449248472,0.08099709673944008,0.0080526514419724,0.1100298303095506,0.1258741258741259,-0.6277403087752309,0.0,0.2476145088967996,-0.019068460210557008,0.6333333333333333
ai_west,pnt_persistence,2,pre2014,143,0.20186959776715657,0.0978047106751347,0.003835246077583181,0.1100298303095506,0.1258741258741259,-0.8053760278442907,-0.10913025751799399,0.22090950641403195,0.027235103365704345,0.6484444444444445
ai_west,climatology,2,post2014,151,0.3752919389644946,0.12746532754719556,1.0783266210848767e-05,0.24814701109600457,0.45695364238410596,0.0,-0.0410322764536033,-0.0,-0.0,0.5271297278190173
ai_west,damped_persistence,2,post2014,151,0.33228011787999046,0.10672935188561505,0.023912412201902978,0.24814701109600457,0.45695364238410596,0.11460896603103798,0.07827935635568184,0.1934769060445978,0.2383246967605734,0.6113467656415695
ai_west,persistence,2,post2014,151,0.360499811055782,0.12942877402794248,0.015635380493712304,0.24814701109600457,0.45695364238410596,0.039414989699824154,0.0,0.17144442584892042,0.17144442584892042,0.6145281018027572
ai_west,pnt_persistence,2,post2014,151,0.3581098694518263,0.12837728160891218,0.01946735741635088,0.24814701109600457,0.45695364238410596,0.0457832096262899,0.006629522487005879,0.2252474031404362,0.2218673290705759,0.6201838105337575
ai_west,climatology,3,all,293,0.24788896706313193,0.0400826139426604,0.0004829481257065545,0.2087618958869643,0.29692832764505117,0.0,0.15709346500919685,-0.0,-0.0,0.5555183573261913
ai_west,damped_persistence,3,all,293,0.24637569615074675,0.055278693994309604,0.01669016658336982,0.2087618958869643,0.29692832764505117,0.006104631966132534,0.16223909918716373,0.0816238887629373,0.12085158544293279,0.6413625711416135
ai_west,persistence,3,all,293,0.29408832032110965,0.0976564310196913,0.01226570579106415,0.2087618958869643,0.29692832764505117,-0.18637115562392803,0.0,0.24044834412131544,0.21429390268556864,0.6450172971766543
ai_west,pnt_persistence,3,all,293,0.30431292256631404,0.10625562772647675,0.0113124297063836,0.2087618958869643,0.29692832764505117,-0.22761785718689187,-0.03476711429423762,0.2521754630637796,0.2592880687370611,0.6296451288918647
ai_west,climatology,3,pre2014,142,0.11259686665541183,0.0048552807632089336,0.0032681166973192706,0.11069232295179526,0.1267605633802817,0.0,0.34706472043802616,-0.0,-0.0,0.2968189964157706
ai_west,damped_persistence,3,pre2014,142,0.11981845863904651,0.010881645330529365,0.0019670495808941308,0.11069232295179526,0.1267605633802817,-0.06413670467168009,0.30518760324303895,0.24596170336445802,-0.4829102210640994,0.5080645161290323
ai_west,persistence,3,pre2014,142,0.17244720905714914,0.06469045928471405,0.004083920801333431,0.11069232295179526,0.1267605633802817,-0.5315453633794407,0.0,0.17790195561039526,0.1233001466365583,0.5403225806451613
ai_west,pnt_persistence,3,pre2014,142,0.1931452834776313,0.08590864802262073,0.004153135755769858,0.11069232295179526,0.1267605633802817,-0.7153699673431189,-0.12002556917939344,0.17790195561039526,0.13542031574083238,0.5459229390681004
ai_west,climatology,3,post2014,151,0.3751172998968819,0.12729024120742258,6.739969228522034e-05,0.24814701109600457,0.45695364238410596,0.0,0.08167365959587214,-0.0,-0.0,0.5213856486390951
ai_west,damped_persistence,3,post2014,151,0.3653897870557893,0.13380000780249013,0.015794173921005444,0.24814701109600457,0.45695364238410596,0.02593192274460998,0.1054876273095724,0.03590909571011664,0.03590909571011664,0.5321668434075646
ai_west,persistence,3,post2014,151,0.40847929912562897,0.1718159476139197,0.011407374108023203,0.24814701109600457,0.45695364238410596,-0.08893751164747155,0.0,-0.020440925688654157,-0.020440925688654157,0.5258925415341109
