zone,forecaster,lead,stratum,n_at_risk,n_onset,onset_rate,onset_auc,pod,pofd,far,sedi
ai_west,lim_k10,6,all,204,33,0.16176470588235295,0.6422115895800107,0.6363636363636364,0.3742690058479532,0.7529411764705882,0.3291332370197178
ai_west,lim_k10,6,pre2014,122,12,0.09836065573770492,0.5280303030303031,0.16666666666666666,0.13636363636363635,0.8823529411764706,-0.010974541468523419
ai_west,lim_k10,6,post2014,82,21,0.25609756097560976,0.5378610460577673,0.9047619047619048,0.8032786885245902,0.7205882352941176,0.16894691296070016
ai_west,lim_k12,1,all,209,33,0.15789473684210525,0.7459538567493114,0.6060606060606061,0.20454545454545456,0.6428571428571429,0.5507479153129567
ai_west,lim_k12,1,pre2014,127,12,0.09448818897637795,0.8492753623188405,0.5,0.05217391304347826,0.5,0.6600397393915154
ai_west,lim_k12,1,post2014,82,21,0.25609756097560976,0.6315378610460577,0.6666666666666666,0.4918032786885246,0.6818181818181818,0.22844672273605354
ai_west,lim_k12,2,all,208,33,0.15865384615384615,0.5766233766233767,0.48484848484848486,0.36,0.7974683544303798,0.15553680051808313
ai_west,lim_k12,2,pre2014,126,12,0.09523809523809523,0.5394736842105263,0.16666666666666666,0.18421052631578946,0.9130434782608695,-0.07633629770194734
ai_west,lim_k12,2,post2014,82,21,0.25609756097560976,0.511319281811085,0.6666666666666666,0.6885245901639344,0.75,-0.03288199070019705
ai_west,lim_k12,3,all,207,33,0.15942028985507245,0.5425809822361547,0.5151515151515151,0.43103448275862066,0.8152173913043478,0.15409076321590692
ai_west,lim_k12,3,pre2014,125,12,0.096,0.4295722713864307,0.08333333333333333,0.22123893805309736,0.9615384615384616,-0.20640137984359555
ai_west,lim_k12,3,post2014,82,21,0.25609756097560976,0.4590163934426229,0.7619047619047619,0.819672131147541,0.7575757575757576,-0.09698582333468694
ai_west,lim_k12,6,all,204,33,0.16176470588235295,0.6033138401559456,0.5454545454545454,0.39766081871345027,0.7906976744186046,0.22113510168379197
ai_west,lim_k12,6,pre2014,122,12,0.09836065573770492,0.44734848484848483,0.0,0.17272727272727273,1.0,-0.22967443039882945
ai_west,lim_k12,6,post2014,82,21,0.25609756097560976,0.4746291959406713,0.8571428571428571,0.8032786885245902,0.7313432835820896,0.0975507883018755
ai_west,lim_k15,1,all,209,33,0.15789473684210525,0.7138429752066117,0.5454545454545454,0.17613636363636365,0.6326530612244898,0.518842406634436
ai_west,lim_k15,1,pre2014,127,12,0.09448818897637795,0.8094202898550724,0.3333333333333333,0.02608695652173913,0.42857142857142855,0.5653535316096339
ai_west,lim_k15,1,post2014,82,21,0.25609756097560976,0.6479313036690085,0.6666666666666666,0.45901639344262296,0.6666666666666666,0.2959671286631003
ai_west,lim_k15,2,all,208,33,0.15865384615384615,0.6251082251082251,0.5757575757575758,0.3942857142857143,0.7840909090909091,0.292450670157725
ai_west,lim_k15,2,pre2014,126,12,0.09523809523809523,0.5723684210526315,0.25,0.21929824561403508,0.8928571428571429,0.16232226172490505
ai_west,lim_k15,2,post2014,82,21,0.25609756097560976,0.550351288056206,0.7619047619047619,0.7213114754098361,0.7333333333333333,0.06407467876853423
ai_west,lim_k15,3,all,207,33,0.15942028985507245,0.5694879832810866,0.5454545454545454,0.46551724137931033,0.8181818181818182,0.1478881191227293
ai_west,lim_k15,3,pre2014,125,12,0.096,0.4631268436578171,0.16666666666666666,0.25663716814159293,0.9354838709677419,-0.0940290369394907
ai_west,lim_k15,3,post2014,82,21,0.25609756097560976,0.49024199843871974,0.7619047619047619,0.8524590163934426,0.7647058823529411,-0.15630206468345575
ai_west,lim_k15,6,all,204,33,0.16176470588235295,0.593478646110225,0.6060606060606061,0.4327485380116959,0.7872340425531915,0.23310791571656397
ai_west,lim_k15,6,pre2014,122,12,0.09836065573770492,0.39545454545454545,0.16666666666666666,0.24545454545454545,0.9310344827586207,-0.04987055954421652
ai_west,lim_k15,6,post2014,82,21,0.25609756097560976,0.5027322404371584,0.8571428571428571,0.7704918032786885,0.7230769230769231,0.12494866820083607
ai_west,lim_k8,1,all,209,33,0.15789473684210525,0.7054063360881544,0.6666666666666666,0.3181818181818182,0.717948717948718,0.47280204239912854
ai_west,lim_k8,1,pre2014,127,12,0.09448818897637795,0.7050724637681159,0.5833333333333334,0.19130434782608696,0.7586206896551724,0.5305641575058262
ai_west,lim_k8,1,post2014,82,21,0.25609756097560976,0.6338797814207651,0.7142857142857143,0.5573770491803278,0.6938775510204082,0.22944673126666415
ai_west,lim_k8,2,all,208,33,0.15865384615384615,0.5826839826839827,0.5454545454545454,0.4342857142857143,0.8085106382978723,0.17833491266734158
ai_west,lim_k8,2,pre2014,126,12,0.09523809523809523,0.5818713450292397,0.25,0.2719298245614035,0.9117647058823529,0.0529707672517478
ai_west,lim_k8,2,post2014,82,21,0.25609756097560976,0.511319281811085,0.7142857142857143,0.7377049180327869,0.75,-0.03644579618862178
ai_west,lim_k8,3,all,207,33,0.15942028985507245,0.5652211772901428,0.6060606060606061,0.46551724137931033,0.801980198019802,0.24963198051911925
ai_west,lim_k8,3,pre2014,125,12,0.096,0.5335545722713864,0.3333333333333333,0.30973451327433627,0.8974358974358975,0.11717943924388845
ai_west,lim_k8,3,post2014,82,21,0.25609756097560976,0.45823575331772054,0.7619047619047619,0.7540983606557377,0.7419354838709677,0.01254678104230983
ai_west,lim_k8,6,all,204,33,0.16176470588235295,0.593833067517278,0.6060606060606061,0.4619883040935672,0.797979797979798,0.2168254282382619
ai_west,lim_k8,6,pre2014,122,12,0.09836065573770492,0.4318181818181818,0.08333333333333333,0.24545454545454545,0.9642857142857143,-0.16115050169905512
ai_west,lim_k8,6,post2014,82,21,0.25609756097560976,0.5214676034348166,0.9047619047619048,0.8524590163934426,0.7323943661971831,0.07795902076309562
ai_west,persistence,1,all,209,33,0.15789473684210525,0.771780303030303,0.3333333333333333,0.07386363636363637,0.5416666666666666,0.42623236048138996
ai_west,persistence,1,pre2014,127,12,0.09448818897637795,0.7514492753623189,0.25,0.05217391304347826,0.6666666666666666,0.3847636671348875
ai_west,persistence,1,post2014,82,21,0.25609756097560976,0.7634660421545668,0.38095238095238093,0.11475409836065574,0.4666666666666667,0.4174093387074813
ai_west,persistence,2,all,208,33,0.15865384615384615,0.6292640692640692,0.45454545454545453,0.25142857142857145,0.7457627118644068,0.29649328161212074
ai_west,persistence,2,pre2014,126,12,0.09523809523809523,0.6286549707602339,0.4166666666666667,0.16666666666666666,0.7916666666666666,0.3756671966666386
ai_west,persistence,2,post2014,82,21,0.25609756097560976,0.5261514441842311,0.47619047619047616,0.4098360655737705,0.7142857142857143,0.07220268163016161
ai_west,persistence,3,all,207,33,0.15942028985507245,0.571664925113201,0.48484848484848486,0.3333333333333333,0.7837837837837838,0.23535259048898366
ai_west,persistence,3,pre2014,125,12,0.096,0.46386430678466084,0.25,0.20353982300884957,0.8846153846153846,0.1062905588279045
ai_west,persistence,3,post2014,82,21,0.25609756097560976,0.4886807181889149,0.6190476190476191,0.5737704918032787,0.7291666666666666,0.06598637321764157
ai_west,persistence,6,all,204,33,0.16176470588235295,0.5151515151515151,0.5757575757575758,0.4678362573099415,0.8080808080808081,0.15507884205000025
ai_west,persistence,6,pre2014,122,12,0.09836065573770492,0.33825757575757576,0.16666666666666666,0.33636363636363636,0.9487179487179487,-0.267698970260014
ai_west,persistence,6,post2014,82,21,0.25609756097560976,0.4886807181889149,0.8095238095238095,0.7049180327868853,0.7166666666666667,0.1674821768406972
ai_west,pnt_persistence,1,all,209,33,0.15789473684210525,0.7738464187327824,0.3939393939393939,0.07386363636363637,0.5,0.5098957240930824
ai_west,pnt_persistence,1,pre2014,127,12,0.09448818897637795,0.7550724637681159,0.25,0.05217391304347826,0.6666666666666666,0.3847636671348875
ai_west,pnt_persistence,1,post2014,82,21,0.25609756097560976,0.756440281030445,0.47619047619047616,0.11475409836065574,0.4117647058823529,0.5299434500361202
ai_west,pnt_persistence,2,all,208,33,0.15865384615384615,0.6506493506493505,0.3939393939393939,0.2571428571428571,0.7758620689655172,0.20406364288823634
ai_west,pnt_persistence,2,pre2014,126,12,0.09523809523809523,0.6483918128654971,0.3333333333333333,0.17543859649122806,0.8333333333333334,0.2485610015406374
ai_west,pnt_persistence,2,post2014,82,21,0.25609756097560976,0.5550351288056206,0.42857142857142855,0.4098360655737705,0.7352941176470589,0.02723063732654845
ai_west,pnt_persistence,3,all,207,33,0.15942028985507245,0.54858934169279,0.48484848484848486,0.3390804597701149,0.7866666666666666,0.21047546813482323
ai_west,pnt_persistence,3,pre2014,125,12,0.096,0.4874631268436578,0.25,0.21238938053097345,0.8888888888888888,0.07605756595843532
ai_west,pnt_persistence,3,post2014,82,21,0.25609756097560976,0.4769711163153786,0.6190476190476191,0.5737704918032787,0.7291666666666666,0.06598637321764157
ai_west,pnt_persistence,6,all,204,33,0.16176470588235295,0.505404926457558,0.5757575757575758,0.4327485380116959,0.7956989247311828,0.2046955350930622
ai_west,pnt_persistence,6,pre2014,122,12,0.09836065573770492,0.34090909090909094,0.16666666666666666,0.2818181818181818,0.9393939393939394,-0.1887042222002454
ai_west,pnt_persistence,6,post2014,82,21,0.25609756097560976,0.492583918813427,0.8095238095238095,0.7049180327868853,0.7166666666666667,0.1674821768406972
beaufort,climatology,1,all,240,22,0.09166666666666666,0.7264386989157632,0.5909090909090909,0.19724770642201836,0.7678571428571429,0.5428614089173434
beaufort,climatology,1,pre2014,118,11,0.09322033898305085,0.6949872557349193,0.6363636363636364,0.24299065420560748,0.7878787878787878,0.5372602632011455
beaufort,climatology,1,post2014,122,11,0.09016393442622951,0.7551187551187551,0.5454545454545454,0.15315315315315314,0.7391304347826086,0.5505740236815349
beaufort,climatology,2,all,239,22,0.09205020920502092,0.7077922077922079,0.5454545454545454,0.1889400921658986,0.7735849056603774,0.5012437821996355
beaufort,climatology,2,pre2014,117,11,0.09401709401709402,0.6869639794168096,0.5454545454545454,0.22641509433962265,0.8,0.44983190929138733
beaufort,climatology,2,post2014,122,11,0.09016393442622951,0.7321867321867322,0.5454545454545454,0.15315315315315314,0.7391304347826086,0.5505740236815349
beaufort,climatology,3,all,238,22,0.09243697478991597,0.6908670033670035,0.5454545454545454,0.18981481481481483,0.7735849056603774,0.5000427008142031
beaufort,climatology,3,pre2014,116,11,0.09482758620689655,0.658874458874459,0.5454545454545454,0.22857142857142856,0.8,0.44687284967612506
beaufort,climatology,3,post2014,122,11,0.09016393442622951,0.7297297297297298,0.5454545454545454,0.15315315315315314,0.7391304347826086,0.5505740236815349
beaufort,climatology,6,all,236,20,0.0847457627118644,0.7018518518518518,0.6,0.18518518518518517,0.7692307692307693,0.5686840009547638
beaufort,climatology,6,pre2014,114,9,0.07894736842105263,0.6814814814814815,0.6666666666666666,0.21904761904761905,0.7931034482758621,0.6007650141634301
beaufort,climatology,6,post2014,122,11,0.09016393442622951,0.7256347256347258,0.5454545454545454,0.15315315315315314,0.7391304347826086,0.5505740236815349
beaufort,damped_persistence,1,all,240,22,0.09166666666666666,0.7494787322768974,1.0,0.8348623853211009,0.8921568627450981,0.771984572525379
beaufort,damped_persistence,1,pre2014,118,11,0.09322033898305085,0.7357689039932029,1.0,0.9252336448598131,0.9,0.6853945555410333
beaufort,damped_persistence,1,post2014,122,11,0.09016393442622951,0.8001638001638002,1.0,0.7477477477477478,0.8829787234042553,0.8220913484195131
beaufort,damped_persistence,2,all,239,22,0.09205020920502092,0.7457059069962295,0.9545454545454546,0.7373271889400922,0.8839779005524862,0.4210806169742179
beaufort,damped_persistence,2,pre2014,117,11,0.09401709401709402,0.6895368782161235,0.9090909090909091,0.8962264150943396,0.9047619047619048,0.030113823838454144
beaufort,damped_persistence,2,post2014,122,11,0.09016393442622951,0.8157248157248158,1.0,0.5855855855855856,0.8552631578947368,0.8843334798305615
beaufort,damped_persistence,3,all,238,22,0.09243697478991597,0.6989688552188552,0.9545454545454546,0.6203703703703703,0.864516129032258,0.5570782869489368
beaufort,damped_persistence,3,pre2014,116,11,0.09482758620689655,0.5922077922077923,0.9090909090909091,0.819047619047619,0.8958333333333334,0.1800580595693399
beaufort,damped_persistence,3,post2014,122,11,0.09016393442622951,0.8075348075348076,1.0,0.43243243243243246,0.8135593220338984,0.9255732346577288
beaufort,damped_persistence,6,all,236,20,0.0847457627118644,0.6912037037037038,0.65,0.25,0.8059701492537313,0.5444942573658466
beaufort,damped_persistence,6,pre2014,114,9,0.07894736842105263,0.6502645502645502,0.6666666666666666,0.3238095238095238,0.85,0.47287017451296076
beaufort,damped_persistence,6,post2014,122,11,0.09016393442622951,0.7231777231777232,0.6363636363636364,0.18018018018018017,0.7407407407407407,0.6145466324122
beaufort,hurdle,1,all,240,22,0.09166666666666666,0.6684737281067556,0.45454545454545453,0.1743119266055046,0.7916666666666666,0.3980000807525503
beaufort,hurdle,1,pre2014,118,11,0.09322033898305085,0.6533559898045879,0.6363636363636364,0.35514018691588783,0.8444444444444444,0.38123560403127743
beaufort,hurdle,1,post2014,122,11,0.09016393442622951,0.737100737100737,0.2727272727272727,0.0,0.0,0.8316253375660599
beaufort,hurdle,2,all,239,22,0.09205020920502092,0.5123586091328026,0.09090909090909091,0.08294930875576037,0.9,-0.035099693300862704
beaufort,hurdle,2,pre2014,117,11,0.09401709401709402,0.5102915951972555,0.18181818181818182,0.16981132075471697,0.9,-0.04428131221305427
beaufort,hurdle,2,post2014,122,11,0.09016393442622951,0.45986895986895987,0.0,0.0,,-0.0
beaufort,hurdle,3,all,238,22,0.09243697478991597,0.5700757575757576,0.18181818181818182,0.10185185185185185,0.8461538461538461,0.17760888542091588
beaufort,hurdle,3,pre2014,116,11,0.09482758620689655,0.5307359307359307,0.2727272727272727,0.14285714285714285,0.8333333333333334,0.23597302440305912
beaufort,hurdle,3,post2014,122,11,0.09016393442622951,0.6412776412776413,0.09090909090909091,0.06306306306306306,0.875,0.07438900320592284
beaufort,hurdle,6,all,236,20,0.0847457627118644,0.7422453703703704,0.45,0.14814814814814814,0.7804878048780488,0.43230225047587556
beaufort,hurdle,6,pre2014,114,9,0.07894736842105263,0.7597883597883598,0.4444444444444444,0.17142857142857143,0.8181818181818182,0.37444317742127303
beaufort,hurdle,6,post2014,122,11,0.09016393442622951,0.7608517608517608,0.45454545454545453,0.12612612612612611,0.7368421052631579,0.5883451981465477
beaufort,lim_cs,1,all,240,22,0.09166666666666666,0.5384695579649708,0.4090909090909091,0.30275229357798167,0.88,0.15678777825094936
beaufort,lim_cs,1,pre2014,118,11,0.09322033898305085,0.5029736618521665,0.5454545454545454,0.5327102803738317,0.9047619047619048,0.01841653241365648
beaufort,lim_cs,1,post2014,122,11,0.09016393442622951,0.5397215397215397,0.2727272727272727,0.08108108108108109,0.75,0.3433111271706484
beaufort,lim_cs,2,all,239,22,0.09205020920502092,0.5027230833682446,0.3181818181818182,0.30414746543778803,0.9041095890410958,0.02125458236280741
beaufort,lim_cs,2,pre2014,117,11,0.09401709401709402,0.41852487135506,0.36363636363636365,0.5377358490566038,0.9344262295081968,-0.24893142785699884
beaufort,lim_cs,2,post2014,122,11,0.09016393442622951,0.538083538083538,0.2727272727272727,0.08108108108108109,0.75,0.3433111271706484
beaufort,lim_cs,3,all,238,22,0.09243697478991597,0.47285353535353536,0.3181818181818182,0.3055555555555556,0.9041095890410958,0.026158776064715415
beaufort,lim_cs,3,pre2014,116,11,0.09482758620689655,0.31082251082251083,0.2727272727272727,0.4857142857142857,0.9444444444444444,-0.3073935587554078
beaufort,lim_cs,3,post2014,122,11,0.09016393442622951,0.5593775593775594,0.36363636363636365,0.13513513513513514,0.7894736842105263,0.37505684632263026
beaufort,lim_cs,6,all,236,20,0.0847457627118644,0.530787037037037,0.35,0.3472222222222222,0.9146341463414634,0.004125775333133896
beaufort,lim_cs,6,pre2014,114,9,0.07894736842105263,0.4793650793650793,0.4444444444444444,0.4380952380952381,0.92,0.009195813430503562
beaufort,lim_cs,6,post2014,122,11,0.09016393442622951,0.5696150696150696,0.2727272727272727,0.26126126126126126,0.90625,0.017958344607925326
beaufort,lim_ice,1,all,240,22,0.09166666666666666,0.436092577147623,0.09090909090909091,0.15137614678899083,0.9428571428571428,-0.08741418349630983
beaufort,lim_ice,1,pre2014,118,11,0.09322033898305085,0.5947323704333051,0.0,0.0,,-0.0
beaufort,lim_ice,1,post2014,122,11,0.09016393442622951,0.3415233415233415,0.18181818181818182,0.2972972972972973,0.9428571428571428,-0.061193136007109995
beaufort,lim_ice,2,all,239,22,0.09205020920502092,0.4369501466275659,0.045454545454545456,0.12442396313364056,0.9642857142857143,-0.14316194845088445
beaufort,lim_ice,2,pre2014,117,11,0.09401709401709402,0.6123499142367068,0.0,0.0,,-0.0
beaufort,lim_ice,2,post2014,122,11,0.09016393442622951,0.303030303030303,0.09090909090909091,0.24324324324324326,0.9642857142857143,-0.2962939881489751
beaufort,lim_ice,3,all,238,22,0.09243697478991597,0.4265572390572391,0.13636363636363635,0.3055555555555556,0.9565217391304348,-0.3856223363783285
beaufort,lim_ice,3,pre2014,116,11,0.09482758620689655,0.5329004329004329,0.0,0.0,,-0.0
beaufort,lim_ice,3,post2014,122,11,0.09016393442622951,0.276003276003276,0.2727272727272727,0.5945945945945946,0.9565217391304348,-0.46239095062535235
beaufort,lim_ice,6,all,236,20,0.0847457627118644,0.48368055555555556,0.15,0.28703703703703703,0.9538461538461539,-0.23299028832228455
beaufort,lim_ice,6,pre2014,114,9,0.07894736842105263,0.4830687830687831,0.0,0.0,,-0.0
beaufort,lim_ice,6,post2014,122,11,0.09016393442622951,0.39475839475839475,0.2727272727272727,0.5585585585585585,0.9538461538461539,-0.30218071733689605
beaufort,lim_k10,1,all,240,22,0.09166666666666666,0.5641159299416181,0.36363636363636365,0.3486238532110092,0.9047619047619048,0.08190683193780496
beaufort,lim_k10,1,pre2014,118,11,0.09322033898305085,0.4808836023789295,0.36363636363636365,0.5607476635514018,0.9375,-0.1525591325340712
beaufort,lim_k10,1,post2014,122,11,0.09016393442622951,0.6257166257166258,0.36363636363636365,0.14414414414414414,0.8,0.32812899777304805
beaufort,lim_k10,2,all,239,22,0.09205020920502092,0.4010263929618768,0.3181818181818182,0.41935483870967744,0.9285714285714286,-0.18776914298270084
beaufort,lim_k10,2,pre2014,117,11,0.09401709401709402,0.36963979416809606,0.45454545454545453,0.6037735849056604,0.927536231884058,-0.2535567775208106
beaufort,lim_k10,2,post2014,122,11,0.09016393442622951,0.441031941031941,0.18181818181818182,0.24324324324324326,0.9310344827586207,-0.14475767877184925
beaufort,lim_k10,3,all,238,22,0.09243697478991597,0.34638047138047134,0.2727272727272727,0.4722222222222222,0.9444444444444444,-0.2702674317773768
beaufort,lim_k10,3,pre2014,116,11,0.09482758620689655,0.3203463203463204,0.45454545454545453,0.6761904761904762,0.9342105263157895,-0.30202422766497583
beaufort,lim_k10,3,post2014,122,11,0.09016393442622951,0.3546273546273546,0.09090909090909091,0.27927927927927926,0.96875,-0.3052404852887816
beaufort,lim_k10,6,all,236,20,0.0847457627118644,0.3927083333333333,0.4,0.6342592592592593,0.9448275862068966,-0.36233941655830093
beaufort,lim_k10,6,pre2014,114,9,0.07894736842105263,0.4296296296296296,0.5555555555555556,0.6571428571428571,0.9324324324324325,-0.1619142055036052
beaufort,lim_k10,6,post2014,122,11,0.09016393442622951,0.32432432432432434,0.2727272727272727,0.6126126126126126,0.9577464788732394,-0.39855655880059276
beaufort,lim_k12,1,all,240,22,0.09166666666666666,0.5292952460383653,0.4090909090909091,0.39908256880733944,0.90625,0.01459529736233498
beaufort,lim_k12,1,pre2014,118,11,0.09322033898305085,0.5029736618521665,0.6363636363636364,0.6822429906542056,0.9125,-0.06833361397332927
beaufort,lim_k12,1,post2014,122,11,0.09016393442622951,0.5528255528255529,0.18181818181818182,0.12612612612612611,0.875,0.10498822818699005
beaufort,lim_k12,2,all,239,22,0.09205020920502092,0.39254294093003766,0.3181818181818182,0.4792626728110599,0.9369369369369369,-0.1671407385198374
beaufort,lim_k12,2,pre2014,117,11,0.09401709401709402,0.35934819897084047,0.45454545454545453,0.6886792452830188,0.9358974358974359,-0.33268767743609623
beaufort,lim_k12,2,post2014,122,11,0.09016393442622951,0.42342342342342343,0.18181818181818182,0.27927927927927926,0.9393939393939394,-0.010180698291528317
beaufort,lim_k12,3,all,238,22,0.09243697478991597,0.28114478114478114,0.3181818181818182,0.7407407407407407,0.9580838323353293,-0.5312030571498881
beaufort,lim_k12,3,pre2014,116,11,0.09482758620689655,0.23116883116883113,0.2727272727272727,0.7619047619047619,0.963855421686747,-0.6448535579845528
beaufort,lim_k12,3,post2014,122,11,0.09016393442622951,0.35708435708435704,0.36363636363636365,0.7207207207207207,0.9523809523809523,-0.43385023992713256
beaufort,lim_k12,6,all,236,20,0.0847457627118644,0.4872685185185185,0.7,0.6527777777777778,0.9096774193548387,0.05720024955698732
beaufort,lim_k12,6,pre2014,114,9,0.07894736842105263,0.45714285714285713,0.6666666666666666,0.5904761904761905,0.9117647058823529,0.11191879654575207
beaufort,lim_k12,6,post2014,122,11,0.09016393442622951,0.4537264537264537,0.7272727272727273,0.7117117117117117,0.9080459770114943,-0.017958344607925288
beaufort,lim_k15,1,all,240,22,0.09166666666666666,0.49895746455379486,0.2727272727272727,0.23394495412844038,0.8947368421052632,0.0615356982774453
beaufort,lim_k15,1,pre2014,118,11,0.09322033898305085,0.47918436703483436,0.36363636363636365,0.37383177570093457,0.9090909090909091,-0.015023167285050798
beaufort,lim_k15,1,post2014,122,11,0.09016393442622951,0.48894348894348894,0.18181818181818182,0.0990990990990991,0.8461538461538461,0.16272395102587178
beaufort,lim_k15,2,all,239,22,0.09205020920502092,0.4703602848764139,0.22727272727272727,0.3548387096774194,0.9390243902439024,-0.21450540455422049
beaufort,lim_k15,2,pre2014,117,11,0.09401709401709402,0.46226415094339623,0.2727272727272727,0.42452830188679247,0.9375,-0.22352174465837596
beaufort,lim_k15,2,post2014,122,11,0.09016393442622951,0.47542997542997545,0.18181818181818182,0.2882882882882883,0.9411764705882353,-0.211927811379485
beaufort,lim_k15,3,all,238,22,0.09243697478991597,0.3488005050505051,0.2727272727272727,0.5,0.9473684210526315,-0.30792681193343824
beaufort,lim_k15,3,pre2014,116,11,0.09482758620689655,0.34458874458874456,0.09090909090909091,0.44761904761904764,0.9791666666666666,-0.5377896339181274
beaufort,lim_k15,3,post2014,122,11,0.09016393442622951,0.36363636363636365,0.45454545454545453,0.5495495495495496,0.9242424242424242,-0.09790895415732534
beaufort,lim_k15,6,all,236,20,0.0847457627118644,0.4923611111111111,0.4,0.44907407407407407,0.9238095238095239,-0.0711983278447154
beaufort,lim_k15,6,pre2014,114,9,0.07894736842105263,0.5058201058201058,0.4444444444444444,0.2761904761904762,0.8787878787878788,0.24605859514301148
beaufort,lim_k15,6,post2014,122,11,0.09016393442622951,0.3464373464373464,0.36363636363636365,0.6126126126126126,0.9444444444444444,-0.3627961949205706
beaufort,lim_k8,1,all,240,22,0.09166666666666666,0.6298999165971644,0.4090909090909091,0.28440366972477066,0.8732394366197183,0.1773834368960627
beaufort,lim_k8,1,pre2014,118,11,0.09322033898305085,0.5029736618521665,0.45454545454545453,0.42990654205607476,0.9019607843137255,0.02213188298611339
beaufort,lim_k8,1,post2014,122,11,0.09016393442622951,0.7305487305487306,0.36363636363636365,0.14414414414414414,0.8,0.34353494431716475
beaufort,lim_k8,2,all,239,22,0.09205020920502092,0.5495391705069125,0.4090909090909091,0.34101382488479265,0.891566265060241,0.15828041662756948
beaufort,lim_k8,2,pre2014,117,11,0.09401709401709402,0.4819897084048027,0.36363636363636365,0.5,0.9298245614035088,-0.06556236278933393
beaufort,lim_k8,2,post2014,122,11,0.09016393442622951,0.6228501228501229,0.45454545454545453,0.1891891891891892,0.8076923076923077,0.3757828851428674
beaufort,lim_k8,3,all,238,22,0.09243697478991597,0.4078282828282828,0.3181818181818182,0.4166666666666667,0.9278350515463918,-0.13136836703212343
beaufort,lim_k8,3,pre2014,116,11,0.09482758620689655,0.4112554112554113,0.36363636363636365,0.47619047619047616,0.9259259259259259,-0.13571263492461083
beaufort,lim_k8,3,post2014,122,11,0.09016393442622951,0.38820638820638825,0.2727272727272727,0.36036036036036034,0.9302325581395349,-0.1319278636598401
beaufort,lim_k8,6,all,236,20,0.0847457627118644,0.47152777777777777,0.5,0.5555555555555556,0.9230769230769231,-0.11347061328199069
beaufort,lim_k8,6,pre2014,114,9,0.07894736842105263,0.5375661375661376,0.3333333333333333,0.3333333333333333,0.9210526315789473,-0.014213199002269784
beaufort,lim_k8,6,post2014,122,11,0.09016393442622951,0.3857493857493858,0.6363636363636364,0.7657657657657657,0.9239130434782609,-0.12055261863356544
beaufort,persistence,1,all,240,22,0.09166666666666666,0.775020850708924,0.9545454545454546,0.8990825688073395,0.9032258064516129,0.15484720833850016
beaufort,persistence,1,pre2014,118,11,0.09322033898305085,0.8411214953271028,1.0,0.8691588785046729,0.8942307692307693,0.7456116917828268
beaufort,persistence,1,post2014,122,11,0.09016393442622951,0.7207207207207207,0.9090909090909091,0.9279279279279279,0.911504424778761,-0.04861441311492295
beaufort,persistence,2,all,239,22,0.09205020920502092,0.6610808546292417,0.9545454545454546,0.9032258064516129,0.9032258064516129,0.145465638580424
beaufort,persistence,2,pre2014,117,11,0.09401709401709402,0.6586620926243568,0.9090909090909091,0.8773584905660378,0.9029126213592233,0.07092270828719245
beaufort,persistence,2,post2014,122,11,0.09016393442622951,0.7125307125307124,1.0,0.9279279279279279,0.9035087719298246,0.6815949454166111
beaufort,persistence,3,all,238,22,0.09243697478991597,0.6775042087542087,0.9545454545454546,0.9120370370370371,0.9036697247706422,0.12468167275653827
beaufort,persistence,3,pre2014,116,11,0.09482758620689655,0.6051948051948052,0.9090909090909091,0.9238095238095239,0.9065420560747663,-0.03743643499629348
beaufort,persistence,3,post2014,122,11,0.09016393442622951,0.7653562653562653,1.0,0.9009009009009009,0.9009009009009009,0.7151668049713334
beaufort,persistence,6,all,236,20,0.0847457627118644,0.6486111111111111,1.0,0.9166666666666666,0.908256880733945,0.6967300287158584
beaufort,persistence,6,pre2014,114,9,0.07894736842105263,0.5650793650793651,1.0,0.9142857142857143,0.9142857142857143,0.6996995635604452
beaufort,persistence,6,post2014,122,11,0.09016393442622951,0.7027027027027026,1.0,0.918918918918919,0.9026548672566371,0.6938521463459666
beaufort,pnt_persistence,1,all,240,22,0.09166666666666666,0.825792326939116,0.5,0.0779816513761468,0.6071428571428571,0.6146392747970576
beaufort,pnt_persistence,1,pre2014,118,11,0.09322033898305085,0.9022939677145284,0.6363636363636364,0.1308411214953271,0.6666666666666666,0.6743915764315753
beaufort,pnt_persistence,1,post2014,122,11,0.09016393442622951,0.7207207207207208,0.36363636363636365,0.02702702702702703,0.42857142857142855,0.5927010365741756
beaufort,pnt_persistence,2,all,239,22,0.09205020920502092,0.711772098868873,0.5909090909090909,0.24423963133640553,0.803030303030303,0.4815168035170454
beaufort,pnt_persistence,2,pre2014,117,11,0.09401709401709402,0.7555746140651801,0.7272727272727273,0.29245283018867924,0.7948717948717948,0.5838548902018311
beaufort,pnt_persistence,2,post2014,122,11,0.09016393442622951,0.6568386568386568,0.45454545454545453,0.1981981981981982,0.8148148148148148,0.3757828851428674
beaufort,pnt_persistence,3,all,238,22,0.09243697478991597,0.6430976430976431,0.5454545454545454,0.3287037037037037,0.8554216867469879,0.30848477327869295
beaufort,pnt_persistence,3,pre2014,116,11,0.09482758620689655,0.5922077922077923,0.6363636363636364,0.4,0.8571428571428571,0.33385688510436273
beaufort,pnt_persistence,3,post2014,122,11,0.09016393442622951,0.7010647010647011,0.45454545454545453,0.26126126126126126,0.8529411764705882,0.28197493336742246
